order_id,anomaly_type,requires_manual_review
ORD029306,,0
ORD021552,,0
ORD030670,,0
ORD058881,,0
ORD016645,,0
ORD006207,,0
ORD002898,,0
ORD040888,,0
ORD015122,,0
ORD015124,,0
ORD016066,weight_discrepancy,1
ORD021582,,0
ORD003445,,0
ORD004201,,0
ORD017990,weight_discrepancy,1
ORD020308,,0
ORD015165,,0
ORD008240,,0
ORD053267,,0
ORD032677,,0
ORD055083,,0
ORD039620,toll_inflation,1
ORD027857,,0
ORD003072,,0
ORD008571,,0
ORD048090,,0
ORD005316,,0
ORD016161,,0
ORD054167,,0
ORD046788,,0
ORD013571,,0
ORD045829,,0
ORD019603,,0
ORD055915,,0
ORD009699,,0
ORD054230,,0
ORD009165,,0
ORD055937,,0
ORD012790,,0
ORD006102,detention_padding,1
ORD033697,,0
ORD018760,,0
ORD023615,,0
ORD052848,toll_inflation,1
ORD001850,,0
ORD010628,,0
ORD055552,,0
ORD006711,,0
ORD010750,,0
ORD057012,,0
ORD049849,detention_padding,1
ORD000664,,0
ORD038381,,0
ORD051809,,0
ORD048608,,0
ORD012745,,0
ORD030430,,0
ORD011554,,0
ORD033584,,0
ORD007609,,0
ORD026258,,0
ORD052246,,0
ORD021425,toll_inflation,1
ORD054883,,0
ORD047107,,0
ORD050438,,0
ORD058314,,0
ORD016284,,0
ORD003691,,0
ORD003702,,0
ORD029021,,0
ORD001336,,0
ORD058198,,0
ORD028862,detention_padding,1
ORD053732,,0
ORD041953,,0
ORD035544,,0
ORD048940,,0
ORD043266,,0
ORD011837,,0
ORD016760,,0
ORD036218,,0
ORD053444,,0
ORD047337,,0
ORD018530,,0
ORD021489,,0
ORD005027,,0
ORD059753,,0
ORD015864,,0
ORD038495,,0
ORD000705,,0
ORD044763,,0
ORD031256,,0
ORD020157,,0
ORD008551,,0
ORD021987,,0
ORD031389,,0
ORD028759,,0
ORD018203,,0
ORD030561,,0
ORD049892,,0
ORD023829,,0
ORD006777,,0
ORD011278,,0
ORD055674,,0
ORD045764,,0
ORD003244,,0
ORD021715,,0
ORD044738,,0
ORD010011,,0
ORD036515,,0
ORD018018,,0
ORD037990,,0
ORD051627,,0
ORD055529,,0
ORD051753,,0
ORD059276,,0
ORD009896,,0
ORD047975,,0
ORD041972,,0
ORD039320,,0
ORD012639,,0
ORD013792,,0
ORD006242,,0
ORD002958,,0
ORD052094,,0
ORD056363,,0
ORD053515,,0
ORD020724,,0
ORD010299,,0
ORD057835,,0
ORD013380,,0
ORD026324,,0
ORD039032,,0
ORD011720,,0
ORD038685,,0
ORD034492,,0
ORD028255,,0
ORD016215,,0
ORD004841,,0
ORD020844,,0
ORD019245,detention_padding,1
ORD021022,,0
ORD022887,,0
ORD000758,,0
ORD049790,,0
ORD001619,,0
ORD023392,,0
ORD023406,,0
ORD017783,,0
ORD040767,,0
ORD030533,,0
ORD027603,,0
ORD032060,,0
ORD007572,,0
ORD008547,,0
ORD048530,,0
ORD006203,,0
ORD048404,,0
ORD027833,,0
ORD039321,,0
ORD010144,,0
ORD055731,,0
ORD028307,,0
ORD024407,,0
ORD030088,,0
ORD020123,,0
ORD031462,,0
ORD017858,,0
ORD047930,,0
ORD015217,weight_discrepancy,1
ORD035881,,0
ORD012375,,0
ORD021862,,0
ORD009500,,0
ORD023316,,0
ORD016131,,0
ORD025170,,0
ORD057325,,0
ORD039735,,0
ORD052857,,0
ORD027164,,0
ORD036845,,0
ORD017917,,0
ORD030668,,0
ORD017570,,0
ORD010755,,0
ORD014001,,0
ORD043334,,0
ORD014410,,0
ORD044213,,0
ORD005416,,0
ORD007970,,0
ORD015880,,0
ORD053311,,0
ORD051055,,0
ORD033741,,0
ORD000466,,0
ORD045790,,0
ORD033669,,0
ORD000836,,0
ORD049620,,0
ORD051159,,0
ORD025432,,0
ORD006462,,0
ORD033635,,0
ORD025574,,0
ORD049705,,0
ORD048161,,0
ORD037798,,0
ORD057901,,0
ORD044493,,0
ORD008666,,0
ORD021548,,0
ORD002603,,0
ORD003592,,0
ORD055396,,0
ORD057713,,0
ORD050063,,0
ORD031723,detention_padding,1
ORD053921,,0
ORD057812,,0
ORD028375,,0
ORD047548,,0
ORD056179,,0
ORD003854,,0
ORD052309,,0
ORD019065,,0
ORD037103,,0
ORD012093,toll_inflation,1
ORD009200,,0
ORD049140,,0
ORD001259,,0
ORD050414,,0
ORD021626,,0
ORD055821,,0
ORD035626,,0
ORD052046,,0
ORD055167,,0
ORD033106,,0
ORD041565,,0
ORD032787,,0
ORD050548,,0
ORD043382,,0
ORD028793,,0
ORD034223,,0
ORD020314,,0
ORD052346,,0
ORD011831,,0
ORD030534,,0
ORD047899,,0
ORD031328,,0
ORD040938,,0
ORD041600,,0
ORD001608,,0
ORD040023,,0
ORD001041,,0
ORD044546,,0
ORD035698,,0
ORD018583,,0
ORD045558,,0
ORD010901,,0
ORD036450,,0
ORD036664,,0
ORD052402,,0
ORD005381,,0
ORD034071,,0
ORD003954,,0
ORD050862,,0
ORD002887,,0
ORD003902,,0
ORD028878,detention_padding,1
ORD047414,,0
ORD049839,,0
ORD003103,,0
ORD043686,,0
ORD029567,,0
ORD050918,,0
ORD000708,,0
ORD057358,,0
ORD048781,,0
ORD047038,,0
ORD053559,,0
ORD047868,,0
ORD057892,,0
ORD008037,,0
ORD049646,,0
ORD051788,,0
ORD021537,,0
ORD049983,,0
ORD003706,,0
ORD026771,,0
ORD056547,,0
ORD015088,weight_discrepancy,1
ORD011068,,0
ORD033588,,0
ORD039585,,0
ORD027414,,0
ORD042841,,0
ORD028477,,0
ORD013082,,0
ORD004326,,0
ORD009090,detention_padding,1
ORD041876,,0
ORD046312,,0
ORD006857,,0
ORD020897,,0
ORD027843,,0
ORD054057,,0
ORD040048,,0
ORD046576,,0
ORD027476,,0
ORD040544,,0
ORD056483,,0
ORD012203,,0
ORD052215,,0
ORD046845,,0
ORD037195,,0
ORD039403,,0
ORD008253,,0
ORD034568,,0
ORD007718,,0
ORD002755,,0
ORD047573,,0
ORD009504,,0
ORD055092,,0
ORD050671,,0
ORD032783,,0
ORD058688,,0
ORD013399,,0
ORD006058,,0
ORD001476,,0
ORD056410,,0
ORD038565,,0
ORD033236,,0
ORD007351,,0
ORD050636,,0
ORD015187,,0
ORD036525,,0
ORD013693,,0
ORD036981,,0
ORD039982,,0
ORD001005,,0
ORD015703,,0
ORD015105,,0
ORD033555,,0
ORD011005,,0
ORD032433,,0
ORD026110,,0
ORD045459,,0
ORD030078,,0
ORD016815,,0
ORD010025,,0
ORD033789,,0
ORD056587,,0
ORD038629,,0
ORD042319,,0
ORD015830,,0
ORD011986,,0
ORD011156,,0
ORD004275,,0
ORD025766,,0
ORD022100,,0
ORD039540,,0
ORD004531,toll_inflation,1
ORD019962,,0
ORD033636,,0
ORD018752,,0
ORD019084,,0
ORD027765,weight_discrepancy,1
ORD053422,,0
ORD059689,,0
ORD040145,,0
ORD014989,,0
ORD025942,,0
ORD049902,,0
ORD043498,,0
ORD003571,,0
ORD004086,,0
ORD004499,,0
ORD024814,,0
ORD055941,,0
ORD007702,,0
ORD038977,,0
ORD033381,,0
ORD029014,,0
ORD059622,,0
ORD035304,,0
ORD017795,,0
ORD049500,,0
ORD001715,,0
ORD020725,,0
ORD029008,,0
ORD036536,,0
ORD043587,weight_discrepancy,1
ORD024296,,0
ORD034798,,0
ORD048684,,0
ORD043071,,0
ORD022166,,0
ORD017456,,0
ORD041110,,0
ORD056613,,0
ORD010774,,0
ORD006976,,0
ORD032383,,0
ORD013026,,0
ORD017324,,0
ORD026720,,0
ORD031602,,0
ORD015554,,0
ORD040189,,0
ORD043319,,0
ORD048278,,0
ORD043056,,0
ORD000283,,0
ORD047698,,0
ORD047040,,0
ORD016258,,0
ORD002153,,0
ORD031234,,0
ORD015500,,0
ORD040861,,0
ORD030155,,0
ORD021645,,0
ORD051276,,0
ORD034258,,0
ORD020694,,0
ORD035930,,0
ORD005854,,0
ORD033370,,0
ORD053385,,0
ORD027233,,0
ORD003956,,0
ORD001631,,0
ORD041578,,0
ORD024712,,0
ORD008107,,0
ORD018582,,0
ORD057607,,0
ORD057703,,0
ORD016408,,0
ORD002234,,0
ORD044033,,0
ORD000263,,0
ORD000232,,0
ORD051339,,0
ORD057801,,0
ORD033306,,0
ORD047408,,0
ORD000301,,0
ORD002746,,0
ORD055494,,0
ORD037446,,0
ORD043784,,0
ORD015745,,0
ORD037310,,0
ORD040438,,0
ORD052978,,0
ORD039951,,0
ORD036290,,0
ORD052787,,0
ORD036702,,0
ORD034221,,0
ORD003364,,0
ORD004686,,0
ORD044415,,0
ORD020235,,0
ORD029342,,0
ORD046902,,0
ORD004600,detention_padding,1
ORD059416,,0
ORD026096,,0
ORD052899,,0
ORD010519,,0
ORD050996,,0
ORD014402,detention_padding,1
ORD033060,,0
ORD043620,,0
ORD043621,,0
ORD012224,toll_inflation,1
ORD002337,,0
ORD033074,,0
ORD052143,,0
ORD030575,,0
ORD056844,,0
ORD042234,,0
ORD003369,,0
ORD018376,,0
ORD000828,,0
ORD030104,,0
ORD055029,,0
ORD057120,,0
ORD042545,,0
ORD010827,,0
ORD041229,,0
ORD008257,,0
ORD024306,,0
ORD036275,,0
ORD001571,,0
ORD046173,,0
ORD024220,,0
ORD059278,,0
ORD000820,,0
ORD016302,,0
ORD053312,,0
ORD022491,,0
ORD046332,,0
ORD002959,,0
ORD028524,,0
ORD018021,,0
ORD032780,,0
ORD047248,,0
ORD048175,weight_discrepancy,1
ORD053032,,0
ORD016414,,0
ORD014806,,0
ORD007887,,0
ORD002839,,0
ORD043233,,0
ORD029809,,0
ORD000675,,0
ORD048279,,0
ORD052874,,0
ORD041170,,0
ORD004757,,0
ORD014495,,0
ORD029020,,0
ORD000621,,0
ORD039312,,0
ORD012880,,0
ORD007216,,0
ORD017369,,0
ORD010290,,0
ORD056700,,0
ORD047219,,0
ORD012371,,0
ORD019314,,0
ORD030563,,0
ORD005660,,0
ORD014993,,0
ORD042366,,0
ORD054331,,0
ORD026330,,0
ORD042411,,0
ORD024152,,0
ORD041275,,0
ORD049919,,0
ORD007858,,0
ORD007028,,0
ORD036655,,0
ORD047528,,0
ORD002757,,0
ORD035746,,0
ORD009979,,0
ORD058153,,0
ORD020699,,0
ORD000040,,0
ORD025288,,0
ORD020398,detention_padding,1
ORD050217,,0
ORD025296,,0
ORD011966,,0
ORD004317,,0
ORD035085,detention_padding,1
ORD025852,,0
ORD003779,,0
ORD026845,,0
ORD007622,weight_discrepancy,1
ORD009325,,0
ORD046897,detention_padding,1
ORD022472,,0
ORD042262,,0
ORD057739,,0
ORD020521,,0
ORD005979,,0
ORD038505,,0
ORD011197,,0
ORD047328,,0
ORD045938,,0
ORD051760,,0
ORD043176,,0
ORD026657,,0
ORD055374,,0
ORD039468,,0
ORD059305,,0
ORD047025,,0
ORD039718,,0
ORD037583,,0
ORD007783,,0
ORD016245,,0
ORD040008,,0
ORD023617,,0
ORD023993,,0
ORD032827,,0
ORD015362,,0
ORD035018,,0
ORD046928,,0
ORD047914,,0
ORD020956,,0
ORD011159,,0
ORD025769,,0
ORD043951,,0
ORD011449,weight_discrepancy,1
ORD009272,,0
ORD054599,,0
ORD033533,,0
ORD029842,,0
ORD045740,,0
ORD042025,,0
ORD000521,,0
ORD010470,,0
ORD045743,,0
ORD007364,,0
ORD057845,,0
ORD056405,,0
ORD044355,,0
ORD010614,,0
ORD054735,,0
ORD005091,,0
ORD057016,,0
ORD041292,,0
ORD059459,,0
ORD039132,,0
ORD011357,,0
ORD010273,,0
ORD013210,,0
ORD055424,,0
ORD039949,,0
ORD029781,,0
ORD033237,,0
ORD010941,,0
ORD032407,,0
ORD054568,,0
ORD046529,,0
ORD052337,,0
ORD018104,,0
ORD015062,,0
ORD016119,,0
ORD052781,,0
ORD051959,,0
ORD028180,,0
ORD018785,,0
ORD042935,,0
ORD043710,,0
ORD019238,,0
ORD021654,,0
ORD018707,,0
ORD037207,detention_padding,1
ORD023143,,0
ORD036582,,0
ORD013846,,0
ORD050257,,0
ORD021390,,0
ORD011010,,0
ORD001511,,0
ORD032807,,0
ORD006630,weight_discrepancy,1
ORD018382,,0
ORD002030,,0
ORD048106,,0
ORD045925,,0
ORD001502,,0
ORD044756,,0
ORD055809,,0
ORD053589,,0
ORD055187,,0
ORD012598,,0
ORD003455,,0
ORD009937,,0
ORD039235,,0
ORD030254,,0
ORD026273,,0
ORD008563,,0
ORD001903,,0
ORD023469,detention_padding,1
ORD000715,,0
ORD044216,,0
ORD018631,,0
ORD041407,,0
ORD002617,detention_padding,1
ORD020870,toll_inflation,1
ORD054965,,0
ORD007725,,0
ORD032131,,0
ORD005446,,0
ORD014863,,0
ORD012695,,0
ORD013642,,0
ORD038445,,0
ORD044046,,0
ORD048378,,0
ORD005994,,0
ORD037320,,0
ORD039423,,0
ORD039131,,0
ORD020393,,0
ORD044420,,0
ORD022733,,0
ORD032423,,0
ORD031231,,0
ORD007961,,0
ORD009645,toll_inflation,1
ORD032360,,0
ORD049480,,0
ORD012822,,0
ORD047194,,0
ORD038432,,0
ORD042557,,0
ORD044717,weight_discrepancy,1
ORD051848,,0
ORD014298,,0
ORD026594,,0
ORD016823,,0
ORD040958,,0
ORD006726,toll_inflation,1
ORD028136,,0
ORD058338,,0
ORD021402,,0
ORD008913,,0
ORD009065,detention_padding,1
ORD048196,,0
ORD007117,toll_inflation,1
ORD046838,,0
ORD007911,,0
ORD017759,,0
ORD002262,,0
ORD029547,,0
ORD052114,,0
ORD027856,,0
ORD046796,,0
ORD059621,,0
ORD024316,,0
ORD026599,,0
ORD046352,,0
ORD004341,,0
ORD015146,,0
ORD049755,,0
ORD044988,,0
ORD045868,,0
ORD035149,,0
ORD042891,,0
ORD053974,,0
ORD042919,,0
ORD057436,,0
ORD005048,,0
ORD016248,,0
ORD032024,,0
ORD028004,,0
ORD057567,,0
ORD047496,,0
ORD004896,,0
ORD004320,,0
ORD025723,,0
ORD014524,,0
ORD030509,,0
ORD032689,,0
ORD035313,,0
ORD021842,,0
ORD012548,,0
ORD028947,,0
ORD027824,,0
ORD033217,,0
ORD048220,,0
ORD053686,,0
ORD005031,weight_discrepancy,1
ORD012077,,0
ORD002026,,0
ORD024221,,0
ORD009795,,0
ORD054012,,0
ORD034987,,0
ORD010452,,0
ORD056760,,0
ORD049966,,0
ORD051441,,0
ORD013656,,0
ORD055346,,0
ORD052221,,0
ORD000542,,0
ORD019489,,0
ORD026890,,0
ORD045692,,0
ORD045993,,0
ORD026705,,0
ORD047819,,0
ORD007680,,0
ORD027187,,0
ORD016729,,0
ORD052424,,0
ORD030639,,0
ORD009771,,0
ORD003252,,0
ORD037452,,0
ORD004418,,0
ORD003649,,0
ORD044673,,0
ORD020701,,0
ORD031668,,0
ORD040154,,0
ORD018137,,0
ORD044535,,0
ORD032563,,0
ORD026456,,0
ORD056427,,0
ORD057962,,0
ORD035311,weight_discrepancy,1
ORD040173,,0
ORD058347,,0
ORD020283,,0
ORD010416,,0
ORD055421,,0
ORD042725,,0
ORD004092,weight_discrepancy,1
ORD023636,,0
ORD015606,,0
ORD021979,,0
ORD050858,,0
ORD003868,,0
ORD027435,,0
ORD013502,,0
ORD044478,,0
ORD012517,,0
ORD010152,,0
ORD047982,toll_inflation,1
ORD016829,,0
ORD002134,,0
ORD052283,,0
ORD002508,,0
ORD022001,,0
ORD002307,,0
ORD010396,,0
ORD008324,,0
ORD010258,,0
ORD059240,,0
ORD036766,,0
ORD056568,,0
ORD049395,,0
ORD000179,,0
ORD046043,,0
ORD050812,,0
ORD006860,,0
ORD058388,detention_padding,1
ORD057841,,0
ORD037793,,0
ORD031400,,0
ORD016595,,0
ORD050488,,0
ORD036984,,0
ORD006405,,0
ORD000236,,0
ORD025640,,0
ORD013226,,0
ORD004211,,0
ORD053454,,0
ORD000433,,0
ORD000401,,0
ORD045893,weight_discrepancy,1
ORD005709,,0
ORD014738,,0
ORD054552,,0
ORD017600,,0
ORD040411,,0
ORD052175,,0
ORD049160,,0
ORD034658,,0
ORD010486,,0
ORD014951,,0
ORD026132,,0
ORD048728,,0
ORD014172,,0
ORD021021,,0
ORD007173,,0
ORD039752,,0
ORD038637,,0
ORD058529,,0
ORD044417,,0
ORD000825,,0
ORD005377,,0
ORD015556,weight_discrepancy,1
ORD057636,,0
ORD008377,,0
ORD053440,,0
ORD019902,,0
ORD001856,,0
ORD040570,,0
ORD048630,,0
ORD033475,,0
ORD010993,,0
ORD007780,,0
ORD010467,,0
ORD038788,,0
ORD007893,,0
ORD002478,,0
ORD012404,,0
ORD047225,,0
ORD029464,,0
ORD011992,,0
ORD046048,,0
ORD039391,,0
ORD053184,,0
ORD021772,,0
ORD048515,,0
ORD006811,,0
ORD002037,,0
ORD010952,,0
ORD012547,,0
ORD053513,,0
ORD006216,,0
ORD032779,,0
ORD004942,,0
ORD005374,,0
ORD048214,,0
ORD009706,,0
ORD034783,,0
ORD039724,,0
ORD012879,,0
ORD041429,,0
ORD036302,,0
ORD043644,,0
ORD052904,,0
ORD044877,,0
ORD034740,,0
ORD048096,,0
ORD013550,,0
ORD016512,,0
ORD010770,,0
ORD001899,,0
ORD019118,,0
ORD019736,,0
ORD052510,,0
ORD056104,,0
ORD035006,,0
ORD031917,,0
ORD058583,,0
ORD032921,,0
ORD018868,,0
ORD031837,,0
ORD039775,,0
ORD027539,,0
ORD023860,,0
ORD016786,,0
ORD049953,,0
ORD021233,,0
ORD007737,,0
ORD014837,,0
ORD031425,,0
ORD057704,,0
ORD012558,,0
ORD020677,,0
ORD020318,,0
ORD049786,,0
ORD008712,,0
ORD003417,,0
ORD018089,,0
ORD058945,,0
ORD009864,,0
ORD050455,,0
ORD002919,,0
ORD015092,,0
ORD002924,,0
ORD043673,,0
ORD024404,,0
ORD039319,,0
ORD049101,,0
ORD042584,,0
ORD015341,,0
ORD038677,,0
ORD045902,,0
ORD035109,,0
ORD024635,,0
ORD033364,,0
ORD015955,,0
ORD058293,,0
ORD037991,,0
ORD031413,,0
ORD025293,,0
ORD003257,,0
ORD012700,,0
ORD045192,,0
ORD024695,,0
ORD030261,,0
ORD051644,weight_discrepancy,1
ORD001200,,0
ORD015866,,0
ORD003716,,0
ORD005746,,0
ORD020621,,0
ORD033005,,0
ORD030481,,0
ORD003281,,0
ORD021739,detention_padding,1
ORD011903,,0
ORD058878,,0
ORD046980,,0
ORD052517,,0
ORD038243,,0
ORD024844,,0
ORD052864,weight_discrepancy,1
ORD021472,,0
ORD042397,,0
ORD016420,,0
ORD020268,,0
ORD001807,,0
ORD050176,,0
ORD028029,,0
ORD021313,,0
ORD058036,,0
ORD006256,,0
ORD017653,,0
ORD010041,,0
ORD048904,,0
ORD016105,,0
ORD018663,,0
ORD005268,,0
ORD037540,,0
ORD059121,,0
ORD034635,,0
ORD036533,,0
ORD038303,,0
ORD019578,,0
ORD018479,,0
ORD025259,,0
ORD027781,,0
ORD023848,,0
ORD015909,,0
ORD006700,,0
ORD017982,,0
ORD054182,,0
ORD011309,,0
ORD044794,,0
ORD035269,,0
ORD035462,,0
ORD052163,,0
ORD036198,,0
ORD044782,,0
ORD015033,,0
ORD022649,detention_padding,1
ORD050053,,0
ORD012085,,0
ORD000116,,0
ORD047097,,0
ORD001045,,0
ORD014187,,0
ORD035926,,0
ORD004776,,0
ORD036345,,0
ORD057520,,0
ORD032361,,0
ORD037965,,0
ORD023438,,0
ORD014413,,0
ORD023329,,0
ORD006804,,0
ORD019493,,0
ORD020570,,0
ORD041465,,0
ORD052661,,0
ORD051234,,0
ORD013156,,0
ORD044512,,0
ORD040711,,0
ORD048554,,0
ORD048555,,0
ORD044229,,0
ORD057173,,0
ORD011759,,0
ORD004084,,0
ORD035294,,0
ORD033776,detention_padding,1
ORD033777,,0
ORD038367,,0
ORD050390,,0
ORD041028,,0
ORD052724,,0
ORD045615,,0
ORD017428,,0
ORD024978,,0
ORD027548,,0
ORD012417,,0
ORD015365,,0
ORD000244,,0
ORD041397,,0
ORD010120,,0
ORD011718,,0
ORD034665,,0
ORD024925,,0
ORD055485,,0
ORD017408,,0
ORD031973,,0
ORD016722,,0
ORD015089,,0
ORD004540,,0
ORD055751,,0
ORD000095,,0
ORD011011,,0
ORD021155,,0
ORD035638,,0
ORD026787,,0
ORD029536,,0
ORD007427,,0
ORD040247,,0
ORD055789,,0
ORD023018,,0
ORD037052,,0
ORD005188,,0
ORD056882,,0
ORD056915,detention_padding,1
ORD016686,,0
ORD023587,,0
ORD031276,,0
ORD038247,,0
ORD051410,,0
ORD031368,,0
ORD000744,,0
ORD037396,detention_padding,1
ORD044581,,0
ORD037394,,0
ORD046089,,0
ORD053179,,0
ORD016592,,0
ORD020602,,0
ORD025762,,0
ORD050716,,0
ORD037923,,0
ORD019570,,0
ORD011215,,0
ORD030170,,0
ORD035804,,0
ORD008881,,0
ORD014181,,0
ORD007787,weight_discrepancy,1
ORD056138,,0
ORD019500,,0
ORD044516,,0
ORD028009,,0
ORD019158,,0
ORD005012,,0
ORD042705,,0
ORD043475,,0
ORD022031,,0
ORD058765,,0
ORD052256,,0
ORD039477,,0
ORD036289,,0
ORD017119,,0
ORD044116,,0
ORD059313,,0
ORD013938,,0
ORD030702,,0
ORD005392,,0
ORD056159,,0
ORD037114,,0
ORD039024,weight_discrepancy,1
ORD038439,,0
ORD021530,,0
ORD042991,,0
ORD012620,,0
ORD058121,detention_padding,1
ORD023282,,0
ORD042675,,0
ORD003272,,0
ORD028326,,0
ORD057787,,0
ORD053961,,0
ORD036006,,0
ORD049678,,0
ORD059679,,0
ORD000706,,0
ORD045420,,0
ORD024218,,0
ORD035527,,0
ORD004032,,0
ORD025516,,0
ORD002320,,0
ORD057428,,0
ORD008703,toll_inflation,1
ORD005277,,0
ORD009916,,0
ORD036274,,0
ORD007134,detention_padding,1
ORD059411,,0
ORD018106,,0
ORD041171,,0
ORD006504,,0
ORD014920,,0
ORD049003,,0
ORD037442,,0
ORD013666,,0
ORD032466,,0
ORD009553,,0
ORD046493,,0
ORD048419,,0
ORD041485,toll_inflation,1
ORD039622,,0
ORD047373,,0
ORD038024,,0
ORD049956,,0
ORD045514,,0
ORD048748,,0
ORD034668,,0
ORD033388,,0
ORD007651,,0
ORD007499,,0
ORD056627,,0
ORD013206,,0
ORD001763,,0
ORD058786,,0
ORD040453,,0
ORD012248,,0
ORD022165,,0
ORD020067,,0
ORD011634,,0
ORD023709,,0
ORD034592,,0
ORD002770,,0
ORD032884,,0
ORD045584,,0
ORD026976,,0
ORD036068,,0
ORD010352,,0
ORD005414,,0
ORD027140,,0
ORD007668,,0
ORD015616,,0
ORD020424,,0
ORD028875,detention_padding,1
ORD019441,detention_padding,1
ORD017728,,0
ORD059090,,0
ORD041672,,0
ORD046887,,0
ORD015027,toll_inflation,1
ORD005321,,0
ORD017051,,0
ORD012528,,0
ORD049822,,0
ORD044798,,0
ORD036392,,0
ORD000015,,0
ORD009648,,0
ORD031604,,0
ORD045959,,0
ORD016733,,0
ORD023977,,0
ORD059796,,0
ORD004862,,0
ORD009895,,0
ORD055054,,0
ORD000486,,0
ORD046744,,0
ORD029588,,0
ORD007152,,0
ORD032236,detention_padding,1
ORD052044,,0
ORD020273,,0
ORD006402,,0
ORD014514,,0
ORD008073,,0
ORD010524,weight_discrepancy,1
ORD047966,,0
ORD038506,,0
ORD008248,,0
ORD032761,,0
ORD015044,,0
ORD027376,,0
ORD005724,,0
ORD044186,,0
ORD045484,,0
ORD040739,,0
ORD015220,,0
ORD036453,,0
ORD006491,,0
ORD023961,weight_discrepancy,1
ORD010823,,0
ORD000243,,0
ORD024706,,0
ORD030612,,0
ORD009536,,0
ORD050894,,0
ORD011515,,0
ORD011022,,0
ORD006655,,0
ORD051768,,0
ORD043872,,0
ORD054154,,0
ORD059135,,0
ORD049800,,0
ORD038144,,0
ORD011463,,0
ORD004906,,0
ORD052058,,0
ORD009801,,0
ORD021052,,0
ORD017424,,0
ORD008777,,0
ORD030858,,0
ORD050546,,0
ORD035933,,0
ORD027255,,0
ORD036294,,0
ORD011333,,0
ORD017347,,0
ORD033486,,0
ORD052953,,0
ORD025862,,0
ORD007460,,0
ORD003125,,0
ORD031294,,0
ORD022691,detention_padding,1
ORD017391,,0
ORD036757,,0
ORD017680,,0
ORD034985,,0
ORD017402,,0
ORD049829,,0
ORD023259,,0
ORD011457,,0
ORD028266,,0
ORD040106,,0
ORD053448,,0
ORD004508,,0
ORD034242,,0
ORD003323,,0
ORD029170,,0
ORD008291,,0
ORD043772,,0
ORD040533,,0
ORD017020,,0
ORD057778,,0
ORD059554,,0
ORD024319,,0
ORD056248,,0
ORD011054,,0
ORD004420,,0
ORD035613,,0
ORD003123,,0
ORD048910,,0
ORD032062,,0
ORD022063,,0
ORD036801,,0
ORD029746,,0
ORD030355,,0
ORD032293,,0
ORD005223,,0
ORD059156,,0
ORD006333,,0
ORD055393,,0
ORD055668,,0
ORD018877,,0
ORD018528,,0
ORD045997,,0
ORD003548,,0
ORD002101,,0
ORD010831,,0
ORD040696,,0
ORD053575,,0
ORD028429,,0
ORD023518,,0
ORD025138,detention_padding,1
ORD018323,,0
ORD055198,,0
ORD025150,,0
ORD044038,,0
ORD010446,,0
ORD039460,,0
ORD054086,,0
ORD058690,,0
ORD038512,,0
ORD058987,,0
ORD022119,,0
ORD027179,,0
ORD007987,,0
ORD003610,,0
ORD019226,,0
ORD026059,,0
ORD025553,weight_discrepancy,1
ORD004764,,0
ORD003067,,0
ORD006835,,0
ORD040461,,0
ORD045860,,0
ORD026275,,0
ORD005577,,0
ORD013163,,0
ORD057400,,0
ORD025177,,0
ORD047439,,0
ORD016004,,0
ORD056036,,0
ORD057524,,0
ORD040163,,0
ORD031116,,0
ORD051673,,0
ORD001236,,0
ORD022603,,0
ORD034922,,0
ORD008936,,0
ORD020388,,0
ORD020293,,0
ORD013956,,0
ORD009988,,0
ORD037574,,0
ORD007899,,0
ORD043645,,0
ORD054601,,0
ORD022825,,0
ORD055348,,0
ORD004124,,0
ORD029473,,0
ORD046405,,0
ORD023596,,0
ORD011225,,0
ORD002677,,0
ORD008789,,0
ORD038072,,0
ORD001664,,0
ORD037380,,0
ORD004269,,0
ORD052297,,0
ORD013469,,0
ORD019600,,0
ORD034954,,0
ORD053229,,0
ORD034448,,0
ORD026343,,0
ORD052784,,0
ORD019147,,0
ORD057740,,0
ORD019941,,0
ORD049650,,0
ORD051633,,0
ORD034600,,0
ORD005959,,0
ORD028794,,0
ORD006131,,0
ORD028799,weight_discrepancy,1
ORD026985,,0
ORD014290,,0
ORD000830,,0
ORD022769,,0
ORD017947,,0
ORD003209,,0
ORD036389,,0
ORD002863,,0
ORD017713,,0
ORD014048,,0
ORD017660,,0
ORD024329,,0
ORD041731,,0
ORD026204,,0
ORD041604,detention_padding,1
ORD037233,,0
ORD012518,,0
ORD059112,,0
ORD030700,,0
ORD059125,,0
ORD044218,,0
ORD017013,,0
ORD046374,,0
ORD052458,,0
ORD030325,,0
ORD048731,,0
ORD044102,detention_padding,1
ORD028228,,0
ORD020163,,0
ORD006482,,0
ORD004104,,0
ORD037514,weight_discrepancy,1
ORD054136,,0
ORD028911,,0
ORD045490,detention_padding,1
ORD006218,,0
ORD050930,,0
ORD050897,,0
ORD009215,,0
ORD011615,,0
ORD023451,,0
ORD035118,,0
ORD055385,,0
ORD005282,,0
ORD033602,,0
ORD009519,,0
ORD035473,,0
ORD032959,,0
ORD008280,,0
ORD046400,,0
ORD032300,,0
ORD048246,,0
ORD026436,,0
ORD038180,,0
ORD005664,,0
ORD040609,,0
ORD011052,,0
ORD035305,,0
ORD001717,toll_inflation,1
ORD037179,,0
ORD059308,,0
ORD025152,,0
ORD041875,,0
ORD000062,,0
ORD057318,,0
ORD029425,,0
