price_date,state,diesel_price_per_litre,source
2024-04-01,Punjab,90.24,PPAC-derived
2024-04-01,Rajasthan,93.04,PPAC-derived
2024-04-01,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-01,Telangana,94.14,PPAC-derived
2024-04-01,Uttar Pradesh,88.84,PPAC-derived
2024-04-01,West Bengal,90.76,PPAC-IOC-metro
2024-04-02,Andhra Pradesh,95.34,PPAC-derived
2024-04-02,Delhi,87.62,PPAC-IOC-metro
2024-04-02,Gujarat,87.14,PPAC-derived
2024-04-02,Haryana,89.64,PPAC-derived
2024-04-02,Karnataka,91.84,PPAC-derived
2024-04-02,Madhya Pradesh,92.14,PPAC-derived
2024-04-02,Maharashtra,92.15,PPAC-IOC-metro
2024-04-02,Punjab,90.24,PPAC-derived
2024-04-02,Rajasthan,93.04,PPAC-derived
2024-04-02,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-02,Telangana,94.14,PPAC-derived
2024-04-02,Uttar Pradesh,88.84,PPAC-derived
2024-04-02,West Bengal,90.76,PPAC-IOC-metro
2024-04-03,Andhra Pradesh,95.34,PPAC-derived
2024-04-03,Delhi,87.62,PPAC-IOC-metro
2024-04-03,Gujarat,87.14,PPAC-derived
2024-04-03,Haryana,89.64,PPAC-derived
2024-04-03,Karnataka,91.84,PPAC-derived
2024-04-03,Madhya Pradesh,92.14,PPAC-derived
2024-04-03,Maharashtra,92.15,PPAC-IOC-metro
2024-04-03,Punjab,90.24,PPAC-derived
2024-04-03,Rajasthan,93.04,PPAC-derived
2024-04-03,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-03,Telangana,94.14,PPAC-derived
2024-04-03,Uttar Pradesh,88.84,PPAC-derived
2024-04-03,West Bengal,90.76,PPAC-IOC-metro
2024-04-04,Andhra Pradesh,95.34,PPAC-derived
2024-04-04,Delhi,87.62,PPAC-IOC-metro
2024-04-04,Gujarat,87.14,PPAC-derived
2024-04-04,Haryana,89.64,PPAC-derived
2024-04-04,Karnataka,91.84,PPAC-derived
2024-04-04,Madhya Pradesh,92.14,PPAC-derived
2024-04-04,Maharashtra,92.15,PPAC-IOC-metro
2024-04-04,Punjab,90.24,PPAC-derived
2024-04-04,Rajasthan,93.04,PPAC-derived
2024-04-04,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-04,Telangana,94.14,PPAC-derived
2024-04-04,Uttar Pradesh,88.84,PPAC-derived
2024-04-04,West Bengal,90.76,PPAC-IOC-metro
2024-04-05,Andhra Pradesh,95.34,PPAC-derived
2024-04-05,Delhi,87.62,PPAC-IOC-metro
2024-04-05,Gujarat,87.14,PPAC-derived
2024-04-05,Haryana,89.64,PPAC-derived
2024-04-05,Karnataka,91.84,PPAC-derived
2024-04-05,Madhya Pradesh,92.14,PPAC-derived
2024-04-05,Maharashtra,92.15,PPAC-IOC-metro
2024-04-05,Punjab,90.24,PPAC-derived
2024-04-05,Rajasthan,93.04,PPAC-derived
2024-04-05,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-05,Telangana,94.14,PPAC-derived
2024-04-05,Uttar Pradesh,88.84,PPAC-derived
2024-04-05,West Bengal,90.76,PPAC-IOC-metro
2024-04-06,Andhra Pradesh,95.34,PPAC-derived
2024-04-06,Delhi,87.62,PPAC-IOC-metro
2024-04-06,Gujarat,87.14,PPAC-derived
2024-04-06,Haryana,89.64,PPAC-derived
2024-04-06,Karnataka,91.84,PPAC-derived
2024-04-06,Madhya Pradesh,92.14,PPAC-derived
2024-04-06,Maharashtra,92.15,PPAC-IOC-metro
2024-04-06,Punjab,90.24,PPAC-derived
2024-04-06,Rajasthan,93.04,PPAC-derived
2024-04-06,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-06,Telangana,94.14,PPAC-derived
2024-04-06,Uttar Pradesh,88.84,PPAC-derived
2024-04-06,West Bengal,90.76,PPAC-IOC-metro
2024-04-07,Andhra Pradesh,95.34,PPAC-derived
2024-04-07,Delhi,87.62,PPAC-IOC-metro
2024-04-07,Gujarat,87.14,PPAC-derived
2024-04-07,Haryana,89.64,PPAC-derived
2024-04-07,Karnataka,91.84,PPAC-derived
2024-04-07,Madhya Pradesh,92.14,PPAC-derived
2024-04-07,Maharashtra,92.15,PPAC-IOC-metro
2024-04-07,Punjab,90.24,PPAC-derived
2024-04-07,Rajasthan,93.04,PPAC-derived
2024-04-07,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-07,Telangana,94.14,PPAC-derived
2024-04-07,Uttar Pradesh,88.84,PPAC-derived
2024-04-07,West Bengal,90.76,PPAC-IOC-metro
2024-04-08,Andhra Pradesh,95.34,PPAC-derived
2024-04-08,Delhi,87.62,PPAC-IOC-metro
2024-04-08,Gujarat,87.14,PPAC-derived
2024-04-08,Haryana,89.64,PPAC-derived
2024-04-08,Karnataka,91.84,PPAC-derived
2024-04-08,Madhya Pradesh,92.14,PPAC-derived
2024-04-08,Maharashtra,92.15,PPAC-IOC-metro
2024-04-08,Punjab,90.24,PPAC-derived
2024-04-08,Rajasthan,93.04,PPAC-derived
2024-04-08,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-08,Telangana,94.14,PPAC-derived
2024-04-08,Uttar Pradesh,88.84,PPAC-derived
2024-04-08,West Bengal,90.76,PPAC-IOC-metro
2024-04-09,Andhra Pradesh,95.34,PPAC-derived
2024-04-09,Delhi,87.62,PPAC-IOC-metro
2024-04-09,Gujarat,87.14,PPAC-derived
2024-04-09,Haryana,89.64,PPAC-derived
2024-04-09,Karnataka,91.84,PPAC-derived
2024-04-09,Madhya Pradesh,92.14,PPAC-derived
2024-04-09,Maharashtra,92.15,PPAC-IOC-metro
2024-04-09,Punjab,90.24,PPAC-derived
2024-04-09,Rajasthan,93.04,PPAC-derived
2024-04-09,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-09,Telangana,94.14,PPAC-derived
2024-04-09,Uttar Pradesh,88.84,PPAC-derived
2024-04-09,West Bengal,90.76,PPAC-IOC-metro
2024-04-10,Andhra Pradesh,95.34,PPAC-derived
2024-04-10,Delhi,87.62,PPAC-IOC-metro
2024-04-10,Gujarat,87.14,PPAC-derived
2024-04-10,Haryana,89.64,PPAC-derived
2024-04-10,Karnataka,91.84,PPAC-derived
2024-04-10,Madhya Pradesh,92.14,PPAC-derived
2024-04-10,Maharashtra,92.15,PPAC-IOC-metro
2024-04-10,Punjab,90.24,PPAC-derived
2024-04-10,Rajasthan,93.04,PPAC-derived
2024-04-10,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-10,Telangana,94.14,PPAC-derived
2024-04-10,Uttar Pradesh,88.84,PPAC-derived
2024-04-10,West Bengal,90.76,PPAC-IOC-metro
2024-04-11,Andhra Pradesh,95.34,PPAC-derived
2024-04-11,Delhi,87.62,PPAC-IOC-metro
2024-04-11,Gujarat,87.14,PPAC-derived
2024-04-11,Haryana,89.64,PPAC-derived
2024-04-11,Karnataka,91.84,PPAC-derived
2024-04-11,Madhya Pradesh,92.14,PPAC-derived
2024-04-11,Maharashtra,92.15,PPAC-IOC-metro
2024-04-11,Punjab,90.24,PPAC-derived
2024-04-11,Rajasthan,93.04,PPAC-derived
2024-04-11,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-11,Telangana,94.14,PPAC-derived
2024-04-11,Uttar Pradesh,88.84,PPAC-derived
2024-04-11,West Bengal,90.76,PPAC-IOC-metro
2024-04-12,Andhra Pradesh,95.34,PPAC-derived
2024-04-12,Delhi,87.62,PPAC-IOC-metro
2024-04-12,Gujarat,87.14,PPAC-derived
2024-04-12,Haryana,89.64,PPAC-derived
2024-04-12,Karnataka,91.84,PPAC-derived
2024-04-12,Madhya Pradesh,92.14,PPAC-derived
2024-04-12,Maharashtra,92.15,PPAC-IOC-metro
2024-04-12,Punjab,90.24,PPAC-derived
2024-04-12,Rajasthan,93.04,PPAC-derived
2024-04-12,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-12,Telangana,94.14,PPAC-derived
2024-04-12,Uttar Pradesh,88.84,PPAC-derived
2024-04-12,West Bengal,90.76,PPAC-IOC-metro
2024-04-13,Andhra Pradesh,95.34,PPAC-derived
2024-04-13,Delhi,87.62,PPAC-IOC-metro
2024-04-13,Gujarat,87.14,PPAC-derived
2024-04-13,Haryana,89.64,PPAC-derived
2024-04-13,Karnataka,91.84,PPAC-derived
2024-04-13,Madhya Pradesh,92.14,PPAC-derived
2024-04-13,Maharashtra,92.15,PPAC-IOC-metro
2024-04-13,Punjab,90.24,PPAC-derived
2024-04-13,Rajasthan,93.04,PPAC-derived
2024-04-13,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-13,Telangana,94.14,PPAC-derived
2024-04-13,Uttar Pradesh,88.84,PPAC-derived
2024-04-13,West Bengal,90.76,PPAC-IOC-metro
2024-04-14,Andhra Pradesh,95.34,PPAC-derived
2024-04-14,Delhi,87.62,PPAC-IOC-metro
2024-04-14,Gujarat,87.14,PPAC-derived
2024-04-14,Haryana,89.64,PPAC-derived
2024-04-14,Karnataka,91.84,PPAC-derived
2024-04-14,Madhya Pradesh,92.14,PPAC-derived
2024-04-14,Maharashtra,92.15,PPAC-IOC-metro
2024-04-14,Punjab,90.24,PPAC-derived
2024-04-14,Rajasthan,93.04,PPAC-derived
2024-04-14,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-14,Telangana,94.14,PPAC-derived
2024-04-14,Uttar Pradesh,88.84,PPAC-derived
2024-04-14,West Bengal,90.76,PPAC-IOC-metro
2024-04-15,Andhra Pradesh,95.34,PPAC-derived
2024-04-15,Delhi,87.62,PPAC-IOC-metro
2024-04-15,Gujarat,87.14,PPAC-derived
2024-04-15,Haryana,89.64,PPAC-derived
2024-04-15,Karnataka,91.84,PPAC-derived
2024-04-15,Madhya Pradesh,92.14,PPAC-derived
2024-04-15,Maharashtra,92.15,PPAC-IOC-metro
2024-04-15,Punjab,90.24,PPAC-derived
2024-04-15,Rajasthan,93.04,PPAC-derived
2024-04-15,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-15,Telangana,94.14,PPAC-derived
2024-04-15,Uttar Pradesh,88.84,PPAC-derived
2024-04-15,West Bengal,90.76,PPAC-IOC-metro
2024-04-16,Andhra Pradesh,95.34,PPAC-derived
2024-04-16,Delhi,87.62,PPAC-IOC-metro
2024-04-16,Gujarat,87.14,PPAC-derived
2024-04-16,Haryana,89.64,PPAC-derived
2024-04-16,Karnataka,91.84,PPAC-derived
2024-04-16,Madhya Pradesh,92.14,PPAC-derived
2024-04-16,Maharashtra,92.15,PPAC-IOC-metro
2024-04-16,Punjab,90.24,PPAC-derived
2024-04-16,Rajasthan,93.04,PPAC-derived
2024-04-16,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-16,Telangana,94.14,PPAC-derived
2024-04-16,Uttar Pradesh,88.84,PPAC-derived
2024-04-16,West Bengal,90.76,PPAC-IOC-metro
2024-04-17,Andhra Pradesh,95.34,PPAC-derived
2024-04-17,Delhi,87.62,PPAC-IOC-metro
2024-04-17,Gujarat,87.14,PPAC-derived
2024-04-17,Haryana,89.64,PPAC-derived
2024-04-17,Karnataka,91.84,PPAC-derived
2024-04-17,Madhya Pradesh,92.14,PPAC-derived
2024-04-17,Maharashtra,92.15,PPAC-IOC-metro
2024-04-17,Punjab,90.24,PPAC-derived
2024-04-17,Rajasthan,93.04,PPAC-derived
2024-04-17,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-17,Telangana,94.14,PPAC-derived
2024-04-17,Uttar Pradesh,88.84,PPAC-derived
2024-04-17,West Bengal,90.76,PPAC-IOC-metro
2024-04-18,Andhra Pradesh,95.34,PPAC-derived
2024-04-18,Delhi,87.62,PPAC-IOC-metro
2024-04-18,Gujarat,87.14,PPAC-derived
2024-04-18,Haryana,89.64,PPAC-derived
2024-04-18,Karnataka,91.84,PPAC-derived
2024-04-18,Madhya Pradesh,92.14,PPAC-derived
2024-04-18,Maharashtra,92.15,PPAC-IOC-metro
2024-04-18,Punjab,90.24,PPAC-derived
2024-04-18,Rajasthan,93.04,PPAC-derived
2024-04-18,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-18,Telangana,94.14,PPAC-derived
2024-04-18,Uttar Pradesh,88.84,PPAC-derived
2024-04-18,West Bengal,90.76,PPAC-IOC-metro
2024-04-19,Andhra Pradesh,95.34,PPAC-derived
2024-04-19,Delhi,87.62,PPAC-IOC-metro
2024-04-19,Gujarat,87.14,PPAC-derived
2024-04-19,Haryana,89.64,PPAC-derived
2024-04-19,Karnataka,91.84,PPAC-derived
2024-04-19,Madhya Pradesh,92.14,PPAC-derived
2024-04-19,Maharashtra,92.15,PPAC-IOC-metro
2024-04-19,Punjab,90.24,PPAC-derived
2024-04-19,Rajasthan,93.04,PPAC-derived
2024-04-19,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-19,Telangana,94.14,PPAC-derived
2024-04-19,Uttar Pradesh,88.84,PPAC-derived
2024-04-19,West Bengal,90.76,PPAC-IOC-metro
2024-04-20,Andhra Pradesh,95.34,PPAC-derived
2024-04-20,Delhi,87.62,PPAC-IOC-metro
2024-04-20,Gujarat,87.14,PPAC-derived
2024-04-20,Haryana,89.64,PPAC-derived
2024-04-20,Karnataka,91.84,PPAC-derived
2024-04-20,Madhya Pradesh,92.14,PPAC-derived
2024-04-20,Maharashtra,92.15,PPAC-IOC-metro
2024-04-20,Punjab,90.24,PPAC-derived
2024-04-20,Rajasthan,93.04,PPAC-derived
2024-04-20,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-20,Telangana,94.14,PPAC-derived
2024-04-20,Uttar Pradesh,88.84,PPAC-derived
2024-04-20,West Bengal,90.76,PPAC-IOC-metro
2024-04-21,Andhra Pradesh,95.34,PPAC-derived
2024-04-21,Delhi,87.62,PPAC-IOC-metro
2024-04-21,Gujarat,87.14,PPAC-derived
2024-04-21,Haryana,89.64,PPAC-derived
2024-04-21,Karnataka,91.84,PPAC-derived
2024-04-21,Madhya Pradesh,92.14,PPAC-derived
2024-04-21,Maharashtra,92.15,PPAC-IOC-metro
2024-04-21,Punjab,90.24,PPAC-derived
2024-04-21,Rajasthan,93.04,PPAC-derived
2024-04-21,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-21,Telangana,94.14,PPAC-derived
2024-04-21,Uttar Pradesh,88.84,PPAC-derived
2024-04-21,West Bengal,90.76,PPAC-IOC-metro
2024-04-22,Andhra Pradesh,95.34,PPAC-derived
2024-04-22,Delhi,87.62,PPAC-IOC-metro
2024-04-22,Gujarat,87.14,PPAC-derived
2024-04-22,Haryana,89.64,PPAC-derived
2024-04-22,Karnataka,91.84,PPAC-derived
2024-04-22,Madhya Pradesh,92.14,PPAC-derived
2024-04-22,Maharashtra,92.15,PPAC-IOC-metro
2024-04-22,Punjab,90.24,PPAC-derived
2024-04-22,Rajasthan,93.04,PPAC-derived
2024-04-22,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-22,Telangana,94.14,PPAC-derived
2024-04-22,Uttar Pradesh,88.84,PPAC-derived
2024-04-22,West Bengal,90.76,PPAC-IOC-metro
2024-04-23,Andhra Pradesh,95.34,PPAC-derived
2024-04-23,Delhi,87.62,PPAC-IOC-metro
2024-04-23,Gujarat,87.14,PPAC-derived
2024-04-23,Haryana,89.64,PPAC-derived
2024-04-23,Karnataka,91.84,PPAC-derived
2024-04-23,Madhya Pradesh,92.14,PPAC-derived
2024-04-23,Maharashtra,92.15,PPAC-IOC-metro
2024-04-23,Punjab,90.24,PPAC-derived
2024-04-23,Rajasthan,93.04,PPAC-derived
2024-04-23,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-23,Telangana,94.14,PPAC-derived
2024-04-23,Uttar Pradesh,88.84,PPAC-derived
2024-04-23,West Bengal,90.76,PPAC-IOC-metro
2024-04-24,Andhra Pradesh,95.34,PPAC-derived
2024-04-24,Delhi,87.62,PPAC-IOC-metro
2024-04-24,Gujarat,87.14,PPAC-derived
2024-04-24,Haryana,89.64,PPAC-derived
2024-04-24,Karnataka,91.84,PPAC-derived
2024-04-24,Madhya Pradesh,92.14,PPAC-derived
2024-04-24,Maharashtra,92.15,PPAC-IOC-metro
2024-04-24,Punjab,90.24,PPAC-derived
2024-04-24,Rajasthan,93.04,PPAC-derived
2024-04-24,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-24,Telangana,94.14,PPAC-derived
2024-04-24,Uttar Pradesh,88.84,PPAC-derived
2024-04-24,West Bengal,90.76,PPAC-IOC-metro
2024-04-25,Andhra Pradesh,95.34,PPAC-derived
2024-04-25,Delhi,87.62,PPAC-IOC-metro
2024-04-25,Gujarat,87.14,PPAC-derived
2024-04-25,Haryana,89.64,PPAC-derived
2024-04-25,Karnataka,91.84,PPAC-derived
2024-04-25,Madhya Pradesh,92.14,PPAC-derived
2024-04-25,Maharashtra,92.15,PPAC-IOC-metro
2024-04-25,Punjab,90.24,PPAC-derived
2024-04-25,Rajasthan,93.04,PPAC-derived
2024-04-25,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-25,Telangana,94.14,PPAC-derived
2024-04-25,Uttar Pradesh,88.84,PPAC-derived
2024-04-25,West Bengal,90.76,PPAC-IOC-metro
2024-04-26,Andhra Pradesh,95.34,PPAC-derived
2024-04-26,Delhi,87.62,PPAC-IOC-metro
2024-04-26,Gujarat,87.14,PPAC-derived
2024-04-26,Haryana,89.64,PPAC-derived
2024-04-26,Karnataka,91.84,PPAC-derived
2024-04-26,Madhya Pradesh,92.14,PPAC-derived
2024-04-26,Maharashtra,92.15,PPAC-IOC-metro
2024-04-26,Punjab,90.24,PPAC-derived
2024-04-26,Rajasthan,93.04,PPAC-derived
2024-04-26,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-26,Telangana,94.14,PPAC-derived
2024-04-26,Uttar Pradesh,88.84,PPAC-derived
2024-04-26,West Bengal,90.76,PPAC-IOC-metro
2024-04-27,Andhra Pradesh,95.34,PPAC-derived
2024-04-27,Delhi,87.62,PPAC-IOC-metro
2024-04-27,Gujarat,87.14,PPAC-derived
2024-04-27,Haryana,89.64,PPAC-derived
2024-04-27,Karnataka,91.84,PPAC-derived
2024-04-27,Madhya Pradesh,92.14,PPAC-derived
2024-04-27,Maharashtra,92.15,PPAC-IOC-metro
2024-04-27,Punjab,90.24,PPAC-derived
2024-04-27,Rajasthan,93.04,PPAC-derived
2024-04-27,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-27,Telangana,94.14,PPAC-derived
2024-04-27,Uttar Pradesh,88.84,PPAC-derived
2024-04-27,West Bengal,90.76,PPAC-IOC-metro
2024-04-28,Andhra Pradesh,95.34,PPAC-derived
2024-04-28,Delhi,87.62,PPAC-IOC-metro
2024-04-28,Gujarat,87.14,PPAC-derived
2024-04-28,Haryana,89.64,PPAC-derived
2024-04-28,Karnataka,91.84,PPAC-derived
2024-04-28,Madhya Pradesh,92.14,PPAC-derived
2024-04-28,Maharashtra,92.15,PPAC-IOC-metro
2024-04-28,Punjab,90.24,PPAC-derived
2024-04-28,Rajasthan,93.04,PPAC-derived
2024-04-28,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-28,Telangana,94.14,PPAC-derived
2024-04-28,Uttar Pradesh,88.84,PPAC-derived
2024-04-28,West Bengal,90.76,PPAC-IOC-metro
2024-04-29,Andhra Pradesh,95.34,PPAC-derived
2024-04-29,Delhi,87.62,PPAC-IOC-metro
2024-04-29,Gujarat,87.14,PPAC-derived
2024-04-29,Haryana,89.64,PPAC-derived
2024-04-29,Karnataka,91.84,PPAC-derived
2024-04-29,Madhya Pradesh,92.14,PPAC-derived
2024-04-29,Maharashtra,92.15,PPAC-IOC-metro
2024-04-29,Punjab,90.24,PPAC-derived
2024-04-29,Rajasthan,93.04,PPAC-derived
2024-04-29,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-29,Telangana,94.14,PPAC-derived
2024-04-29,Uttar Pradesh,88.84,PPAC-derived
2024-04-29,West Bengal,90.76,PPAC-IOC-metro
2024-04-30,Andhra Pradesh,95.34,PPAC-derived
2024-04-30,Delhi,87.62,PPAC-IOC-metro
2024-04-30,Gujarat,87.14,PPAC-derived
2024-04-30,Haryana,89.64,PPAC-derived
2024-04-30,Karnataka,91.84,PPAC-derived
2024-04-30,Madhya Pradesh,92.14,PPAC-derived
2024-04-30,Maharashtra,92.15,PPAC-IOC-metro
2024-04-30,Punjab,90.24,PPAC-derived
2024-04-30,Rajasthan,93.04,PPAC-derived
2024-04-30,Tamil Nadu,92.34,PPAC-IOC-metro
2024-04-30,Telangana,94.14,PPAC-derived
2024-04-30,Uttar Pradesh,88.84,PPAC-derived
2024-04-30,West Bengal,90.76,PPAC-IOC-metro
2024-05-01,Andhra Pradesh,95.34,PPAC-derived
2024-05-01,Delhi,87.62,PPAC-IOC-metro
2024-05-01,Gujarat,87.14,PPAC-derived
2024-05-01,Haryana,89.64,PPAC-derived
2024-05-01,Karnataka,91.84,PPAC-derived
2024-05-01,Madhya Pradesh,92.14,PPAC-derived
2024-05-01,Maharashtra,92.15,PPAC-IOC-metro
2024-05-01,Punjab,90.24,PPAC-derived
2024-05-01,Rajasthan,93.04,PPAC-derived
2024-05-01,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-01,Telangana,94.14,PPAC-derived
2024-05-01,Uttar Pradesh,88.84,PPAC-derived
2024-05-01,West Bengal,90.76,PPAC-IOC-metro
2024-05-02,Andhra Pradesh,95.34,PPAC-derived
2024-05-02,Delhi,87.62,PPAC-IOC-metro
2024-05-02,Gujarat,87.14,PPAC-derived
2024-05-02,Haryana,89.64,PPAC-derived
2024-05-02,Karnataka,91.84,PPAC-derived
2024-05-02,Madhya Pradesh,92.14,PPAC-derived
2024-05-02,Maharashtra,92.15,PPAC-IOC-metro
2024-05-02,Punjab,90.24,PPAC-derived
2024-05-02,Rajasthan,93.04,PPAC-derived
2024-05-02,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-02,Telangana,94.14,PPAC-derived
2024-05-02,Uttar Pradesh,88.84,PPAC-derived
2024-05-02,West Bengal,90.76,PPAC-IOC-metro
2024-05-03,Andhra Pradesh,95.34,PPAC-derived
2024-05-03,Delhi,87.62,PPAC-IOC-metro
2024-05-03,Gujarat,87.14,PPAC-derived
2024-05-03,Haryana,89.64,PPAC-derived
2024-05-03,Karnataka,91.84,PPAC-derived
2024-05-03,Madhya Pradesh,92.14,PPAC-derived
2024-05-03,Maharashtra,92.15,PPAC-IOC-metro
2024-05-03,Punjab,90.24,PPAC-derived
2024-05-03,Rajasthan,93.04,PPAC-derived
2024-05-03,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-03,Telangana,94.14,PPAC-derived
2024-05-03,Uttar Pradesh,88.84,PPAC-derived
2024-05-03,West Bengal,90.76,PPAC-IOC-metro
2024-05-04,Andhra Pradesh,95.34,PPAC-derived
2024-05-04,Delhi,87.62,PPAC-IOC-metro
2024-05-04,Gujarat,87.14,PPAC-derived
2024-05-04,Haryana,89.64,PPAC-derived
2024-05-04,Karnataka,91.84,PPAC-derived
2024-05-04,Madhya Pradesh,92.14,PPAC-derived
2024-05-04,Maharashtra,92.15,PPAC-IOC-metro
2024-05-04,Punjab,90.24,PPAC-derived
2024-05-04,Rajasthan,93.04,PPAC-derived
2024-05-04,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-04,Telangana,94.14,PPAC-derived
2024-05-04,Uttar Pradesh,88.84,PPAC-derived
2024-05-04,West Bengal,90.76,PPAC-IOC-metro
2024-05-05,Andhra Pradesh,95.34,PPAC-derived
2024-05-05,Delhi,87.62,PPAC-IOC-metro
2024-05-05,Gujarat,87.14,PPAC-derived
2024-05-05,Haryana,89.64,PPAC-derived
2024-05-05,Karnataka,91.84,PPAC-derived
2024-05-05,Madhya Pradesh,92.14,PPAC-derived
2024-05-05,Maharashtra,92.15,PPAC-IOC-metro
2024-05-05,Punjab,90.24,PPAC-derived
2024-05-05,Rajasthan,93.04,PPAC-derived
2024-05-05,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-05,Telangana,94.14,PPAC-derived
2024-05-05,Uttar Pradesh,88.84,PPAC-derived
2024-05-05,West Bengal,90.76,PPAC-IOC-metro
2024-05-06,Andhra Pradesh,95.34,PPAC-derived
2024-05-06,Delhi,87.62,PPAC-IOC-metro
2024-05-06,Gujarat,87.14,PPAC-derived
2024-05-06,Haryana,89.64,PPAC-derived
2024-05-06,Karnataka,91.84,PPAC-derived
2024-05-06,Madhya Pradesh,92.14,PPAC-derived
2024-05-06,Maharashtra,92.15,PPAC-IOC-metro
2024-05-06,Punjab,90.24,PPAC-derived
2024-05-06,Rajasthan,93.04,PPAC-derived
2024-05-06,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-06,Telangana,94.14,PPAC-derived
2024-05-06,Uttar Pradesh,88.84,PPAC-derived
2024-05-06,West Bengal,90.76,PPAC-IOC-metro
2024-05-07,Andhra Pradesh,95.34,PPAC-derived
2024-05-07,Delhi,87.62,PPAC-IOC-metro
2024-05-07,Gujarat,87.14,PPAC-derived
2024-05-07,Haryana,89.64,PPAC-derived
2024-05-07,Karnataka,91.84,PPAC-derived
2024-05-07,Madhya Pradesh,92.14,PPAC-derived
2024-05-07,Maharashtra,92.15,PPAC-IOC-metro
2024-05-07,Punjab,90.24,PPAC-derived
2024-05-07,Rajasthan,93.04,PPAC-derived
2024-05-07,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-07,Telangana,94.14,PPAC-derived
2024-05-07,Uttar Pradesh,88.84,PPAC-derived
2024-05-07,West Bengal,90.76,PPAC-IOC-metro
2024-05-08,Andhra Pradesh,95.34,PPAC-derived
2024-05-08,Delhi,87.62,PPAC-IOC-metro
2024-05-08,Gujarat,87.14,PPAC-derived
2024-05-08,Haryana,89.64,PPAC-derived
2024-05-08,Karnataka,91.84,PPAC-derived
2024-05-08,Madhya Pradesh,92.14,PPAC-derived
2024-05-08,Maharashtra,92.15,PPAC-IOC-metro
2024-05-08,Punjab,90.24,PPAC-derived
2024-05-08,Rajasthan,93.04,PPAC-derived
2024-05-08,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-08,Telangana,94.14,PPAC-derived
2024-05-08,Uttar Pradesh,88.84,PPAC-derived
2024-05-08,West Bengal,90.76,PPAC-IOC-metro
2024-05-09,Andhra Pradesh,95.34,PPAC-derived
2024-05-09,Delhi,87.62,PPAC-IOC-metro
2024-05-09,Gujarat,87.14,PPAC-derived
2024-05-09,Haryana,89.64,PPAC-derived
2024-05-09,Karnataka,91.84,PPAC-derived
2024-05-09,Madhya Pradesh,92.14,PPAC-derived
2024-05-09,Maharashtra,92.15,PPAC-IOC-metro
2024-05-09,Punjab,90.24,PPAC-derived
2024-05-09,Rajasthan,93.04,PPAC-derived
2024-05-09,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-09,Telangana,94.14,PPAC-derived
2024-05-09,Uttar Pradesh,88.84,PPAC-derived
2024-05-09,West Bengal,90.76,PPAC-IOC-metro
2024-05-10,Andhra Pradesh,95.34,PPAC-derived
2024-05-10,Delhi,87.62,PPAC-IOC-metro
2024-05-10,Gujarat,87.14,PPAC-derived
2024-05-10,Haryana,89.64,PPAC-derived
2024-05-10,Karnataka,91.84,PPAC-derived
2024-05-10,Madhya Pradesh,92.14,PPAC-derived
2024-05-10,Maharashtra,92.15,PPAC-IOC-metro
2024-05-10,Punjab,90.24,PPAC-derived
2024-05-10,Rajasthan,93.04,PPAC-derived
2024-05-10,Tamil Nadu,92.34,PPAC-IOC-metro
2024-05-10,Telangana,94.14,PPAC-derived
2024-05-10,Uttar Pradesh,88.84,PPAC-derived
2024-05-10,West Bengal,90.76,PPAC-IOC-metro
